Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Dark Knight Strikes Again,1,$7.95,DC,"187,376"
2,2,Wolverine: The Origin,5,$3.50,Marvel,"178,231"
3,6,New X-Men,121,$2.25,Marvel,"120,618"
4,9,Uncanny X-Men,401,$2.25,Marvel,"113,546"
5,10,Ultimate X-Men,13,$2.25,Marvel,"107,953"
6,13,Amazing Spider-Man,38,$2.25,Marvel,"95,296"
7,15,Ultimate Spider-Man,16,$2.25,Marvel,"86,922"
8,7,X-Treme X-Men,8,$2.99,Marvel,"86,861"
9,14,Green Arrow,11,$2.50,DC,"84,681"
10,4,Uncanny X-Men 2001,,$3.50,Marvel,"81,808"
11,18,Wolverine,171,$2.25,Marvel,"78,361"
12,19,JLA,61,$2.25,DC,"72,537"
13,16,Punisher,7,$2.99,Marvel,"64,063"
14,3,X-Treme X-Men 2001,,$4.95,Marvel,"63,210"
15,25,Avengers,49,$2.25,Marvel,"62,031"
16,17,X-Treme X-Men Savage Land,4,$2.99,Marvel,"59,045"
17,12,Fantastic Four,50,$3.99,Marvel,"56,394"
18,30,Ultimate Marvel Team Up,11,$2.25,Marvel,"55,846"
19,20,Daredevil,28,$2.99,Marvel,"53,452"
20,35,Peter Parker Spider-Man,38,$2.25,Marvel,"53,065"
21,21,Elektra,6,$2.99,Marvel,"52,716"
22,37,X-Force,123,$2.25,Marvel,"51,110"
23,32,Spawn,117,$2.50,Image,"48,538"
24,33,Rising Stars (resolicited),17,$2.50,Image,"48,499"
25,5,Just Imagine Stan Lee with Jerry Ordway Creating JLA,,$5.95,DC,"46,157"
26,38,Iceman,3,$2.50,Marvel,"44,390"
27,46,Superman,177,$2.25,DC,"44,325"
28,39,Nightcrawler,2,$2.50,Marvel,"43,837"
29,48,Batman,598,$2.25,DC,"43,524"
30,40,JSA,31,$2.50,DC,"43,350"
31,41,Authority,29,$2.50,DC,"43,328"
32,49,Exiles,7,$2.25,Marvel,"43,071"
33,8,Captain America,50,$5.95,Marvel,"43,002"
34,27,Fury,4,$2.99,Marvel,"42,884"
35,24,Paradise X Heralds,3,$3.50,Marvel,"41,774"
36,31,Alias,4,$2.99,Marvel,"41,100"
37,44,Detective Comics,765,$2.50,DC,"40,765"
38,53,Action Comics,786,$2.25,DC,"40,403"
39,11,Elektra & Wolverine Redeemer,2,$5.95,Marvel,"40,195"
40,36,Tomb Raider Journeys,1,$2.95,Image,"40,129"
41,55,Adventures of Superman,599,$2.25,DC,"39,772"
42,47,Catwoman,2,$2.50,DC,"39,576"
43,22,Cable,100,$3.99,Marvel,"38,932"
44,58,Superman Man of Steel,121,$2.25,DC,"38,854"
45,59,Thor,44,$2.25,Marvel,"38,767"
46,62,Iron Man,49,$2.25,Marvel,"38,249"
47,51,Midnight Nation (resolicited),9,$2.50,Image,"38,101"
48,64,Incredible Hulk,35,$2.25,Marvel,"37,022"
49,67,Nightwing,64,$2.25,DC,"36,682"
50,54,Batgirl,23,$2.50,DC,"36,295"
51,29,JLA Incarnations,7,$3.50,DC,"36,016"
52,68,Green Lantern,145,$2.25,DC,"35,894"
53,60,Batman Gotham Knights,24,$2.50,DC,"34,798"
54,61,Avengers Celestial Quest,4,$2.50,Marvel,"34,480"
55,70,Batman Legends of the Dark Knight,150,$2.25,DC,"33,949"
56,45,Marvel Knights Double Shot,3,$2.99,Marvel,"33,866"
57,63,Doom Emperor Returns,2,$2.50,Marvel,"33,374"
58,73,Thunderbolts,59,$2.25,Marvel,"33,083"
59,75,Brotherhood,8,$2.25,Marvel,"32,465"
60,50,Spider-Man Tangled Web,9,$2.99,Marvel,"32,173"
61,79,Wonder Woman,177,$2.25,DC,"32,042"
62,81,Deadpool Funeral For A Freak,1,$2.25,Marvel,"31,760"
63,56,Powers,17,$2.95,Image,"30,315"
64,57,Banished Knights,1,$2.95,Image,"29,792"
65,76,Haven Broken City,1,$2.50,DC,"29,022"
66,78,Out There,7,$2.50,DC,"28,987"
67,90,Flash,181,$2.25,DC,"28,935"
68,80,Deadman,1,$2.50,DC,"28,730"
69,93,Robin,97,$2.25,DC,"28,212"
70,82,Young Justice,40,$2.50,DC,"28,021"
71,96,Harley Quinn,15,$2.25,DC,"27,172"
72,99,X-Men Evolution,2,$2.25,Marvel,"26,907"
73,87,Titans,36,$2.50,DC,"26,898"
74,26,JLA Gatekeeper,3,$4.95,DC,"26,689"
75,69,Warlands Age of Ice,5,$2.95,Image,"26,302"
76,89,Legion,3,$2.50,DC,"26,158"
77,103,Spider-Girl,41,$2.25,Marvel,"25,335"
78,71,Nightside,3,$2.99,Marvel,"25,157"
79,94,Doom Patrol,3,$2.50,DC,"24,961"
80,95,Birds of Prey,38,$2.50,DC,"24,900"
81,74,Bloodstone,3,$2.99,Marvel,"24,561"
82,97,Captain Marvel,26,$2.50,Marvel,"24,439"
83,23,Star Wars Tales,10,$5.99,Dark Horse,"24,417"
84,101,Spectre,12,$2.50,DC,"23,895"
85,66,Defenders,12,$3.50,Marvel,"23,681"
86,83,Star Wars Jedi Quest,4,$2.99,Dark Horse,"23,372"
87,84,Joss Whedons Fray,6,$2.99,Dark Horse,"23,338"
88,125,Justice League Adventures,2,$1.99,DC,"23,255"
89,86,Sojourn,6,$2.95,Crossgen,"22,963"
90,85,Star Wars,37,$2.99,Dark Horse,"22,794"
91,114,Supergirl,65,$2.25,DC,"22,628"
92,88,Promethea,18,$2.95,DC,"22,310"
93,91,Negation,1,$2.95,Crossgen,"22,058"
94,105,Suicide Squad,4,$2.50,DC,"22,001"
95,42,Secret Files Guide To Dcu 2001/2002,,$4.95,DC,"21,510"
96,43,War Story Nightingale,,$4.95,DC,"21,405"
97,92,Superman Tarzan Sons of the Jungle,3,$2.99,Dark Horse,"21,357"
98,107,Batman Orpheus Rising,5,$2.50,DC,"21,340"
99,108,Universe,4,$2.50,Image,"21,205"
100,110,Black Panther,39,$2.50,Marvel,"21,040"
101,34,Batman Ankh,2,$5.95,DC,"20,343"
102,98,Heroes,,$3.00,Marvel,"20,182"
103,102,Radix,1,$2.95,Image,"19,551"
104,119,Hellblazer,169,$2.50,DC,"19,338"
105,104,Ruse,3,$2.95,Crossgen,"19,181"
106,132,Superboy,95,$2.25,DC,"18,872"
107,72,Marvel Universe Millennial Visions,,$3.99,Marvel,"18,781"
