Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Secret Invasion,5,$3.99,Marvel,"165,871"
2,2,Final Crisis,3,$3.99,DC,"123,815"
3,4,New Avengers,44,$2.99,Marvel,"106,329"
4,5,Batman,679,$2.99,DC,"103,533"
5,6,Hulk,5,$2.99,Marvel,"96,296"
6,8,Astonishing X-Men,26,$2.99,Marvel,"94,195"
7,3,Amazing Spider-Man,568,$3.99,Marvel,"93,346"
8,9,Mighty Avengers,17,$2.99,Marvel,"92,900"
9,12,Wolverine,68,$2.99,Marvel,"86,223"
10,13,Uncanny X-Men,501,$2.99,Marvel,"85,353"
11,14,Captain America,41,$2.99,Marvel,"84,990"
12,15,Justice League of America,24,$2.99,DC,"81,408"
13,16,Buffy The Vampire Slayer,17,$2.99,Dark Horse,"79,265"
14,18,Amazing Spider-Man,569,$2.99,Marvel,"77,909"
15,19,Justice Society of America,18,$2.99,DC,"73,447"
16,21,Detective Comics,847,$2.99,DC,"71,096"
17,22,Avengers Invaders,4,$2.99,Marvel,"68,974"
18,23,X-Force,6,$2.99,Marvel,"68,974"
19,24,Ultimate Origins,3,$2.99,Marvel,"68,301"
20,10,Final Crisis Legion of Three Worlds,1,$3.99,DC,"68,270"
21,25,Amazing Spider-Man,567,$2.99,Marvel,"68,094"
22,26,X-Men Legacy,215,$2.99,Marvel,"68,011"
23,11,DC Universe Last Will & Testament,1,$3.99,DC,"67,027"
24,27,Secret Invasion Thor,1,$2.99,Marvel,"65,474"
25,28,Secret Invasion X-Men,1,$2.99,Marvel,"64,481"
26,7,Final Crisis Superman Beyond,1,$4.50,DC,"63,104"
27,29,Avengers Initiative,16,$2.99,Marvel,"60,350"
28,32,Fantastic Four,559,$2.99,Marvel,"59,759"
29,17,Final Crisis Revelations,1,$3.99,DC,"58,403"
30,33,Invincible Iron Man,4,$2.99,Marvel,"58,124"
31,34,Secret Invasion Amazing Spider-Man,1,$2.99,Marvel,"56,633"
32,35,Nightwing,147,$2.99,DC,"56,270"
33,36,Robin,176,$2.99,DC,"54,883"
34,37,Ultimate Spider-Man,125,$2.99,Marvel,"54,717"
35,20,Final Crisis Rogues Revenge,2,$3.99,DC,"54,376"
36,38,Superman Batman,51,$2.99,DC,"51,673"
37,39,Kick Ass,4,$2.99,Marvel,"51,135"
38,40,Incredible Hercules,120,$2.99,Marvel,"51,073"
39,41,Skaar Son of Hulk,3,$2.99,Marvel,"50,814"
40,42,X-Factor,34,$2.99,Marvel,"50,390"
41,43,Secret Invasion Inhumans,1,$2.99,Marvel,"49,944"
42,44,Action Comics,868,$2.99,DC,"49,530"
43,46,Trinity,10,$2.99,DC,"48,174"
44,47,Trinity,11,$2.99,DC,"47,460"
45,48,Ultimate X-Men,97,$2.99,Marvel,"47,025"
46,49,Superman,679,$2.99,DC,"46,590"
47,50,Trinity,12,$2.99,DC,"46,497"
48,51,Green Lantern Corps,27,$2.99,DC,"46,021"
49,52,Trinity,13,$2.99,DC,"45,803"
50,53,Secret Invasion Front Line,2,$2.99,Marvel,"45,772"
51,55,Thunderbolts,123,$2.99,Marvel,"45,379"
52,56,Secret Invasion Runaways Young Avengers,2,$2.99,Marvel,"45,285"
