Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Blackest Night,2,$3.99,DC,"145,938"
2,2,Captain America Reborn,2,$3.99,Marvel,"125,234"
3,8,Batman and Robin,3,$2.99,DC,"110,478"
4,11,Green Lantern,45,$2.99,DC,"102,323"
5,6,Ultimate Avengers,1,$3.99,Marvel,"94,885"
6,3,Dark Avengers,8,$3.99,Marvel,"94,092"
7,4,Uncanny X-Men,514,$3.99,Marvel,"90,221"
8,5,New Avengers,56,$3.99,Marvel,"89,901"
9,9,Marvels Project,1,$3.99,Marvel,"88,968"
10,14,Blackest Night Batman,1,$2.99,DC,"86,170"
11,10,Ultimate Comics Spider-Man,1,$3.99,Marvel,"85,917"
12,15,Green Lantern Corps,39,$2.99,DC,"84,152"
13,18,Batman,689,$2.99,DC,"78,310"
14,19,Flash Rebirth,4,$2.99,DC,"78,025"
15,12,Hulk,14,$3.99,Marvel,"77,373"
16,20,Blackest Night Superman,1,$2.99,DC,"76,818"
17,22,Amazing Spider-Man,601,$2.99,Marvel,"74,201"
18,7,Daredevil,500,$4.99,Marvel,"73,409"
19,25,Amazing Spider-Man,602,$2.99,Marvel,"71,457"
20,13,Hulk,13,$3.99,Marvel,"71,294"
21,26,Amazing Spider-Man,603,$2.99,Marvel,"70,976"
22,28,Dark Wolverine,77,$2.99,Marvel,"68,521"
23,29,Blackest Night Titans,1,$2.99,DC,"64,699"
24,16,Incredible Hulk,601,$3.99,Marvel,"64,053"
25,31,X-Men Legacy,227,$2.99,Marvel,"63,249"
26,44,Fantastic Four,570,$2.99,Marvel,"62,335"
27,32,Mighty Avengers,28,$2.99,Marvel,"61,258"
28,17,Detective Comics,856,$3.99,DC,"58,797"
29,33,Justice League of America,36,$2.99,DC,"57,488"
30,21,Adventure Comics,1,$3.99,DC,"56,646"
31,34,X-Force,18,$2.99,Marvel,"56,362"
32,35,Deadpool,13,$2.99,Marvel,"55,384"
33,24,Dark X-Men Beginning,3,$3.99,Marvel,"54,839"
34,23,Justice League Cry For Justice,2,$3.99,DC,"54,496"
35,56,Archie,600,$2.50,Archie,"54,113"
36,38,Invincible Iron Man,16,$2.99,Marvel,"53,725"
37,37,Buffy The Vampire Slayer,27 Chen Cvr,$2.99,Dark Horse,"53,347"
38,27,Batman Widening Gyre,1,$3.99,DC,"52,136"
39,40,Batgirl,1,$2.99,DC,"51,670"
40,46,Deadpool Merc With A Mouth,2,$2.99,Marvel,"51,093"
41,42,Red Robin,3,$2.99,DC,"50,276"
42,50,Deadpool,14,$2.99,Marvel,"50,210"
43,49,Justice Society of America,30,$2.99,DC,"49,364"
44,30,Wolverine Weapon X,4,$3.99,Marvel,"49,232"
45,54,Wolverine Origins,39,$2.99,Marvel,"44,921"
46,36,Batman Streets of Gotham,3,$3.99,DC,"40,311"
47,39,War of Kings,6,$3.99,Marvel,"40,095"
48,63,Cable,17,$2.99,Marvel,"39,383"
49,60,Superman World of New Krypton,6,$2.99,DC,"39,177"
50,59,Superman,691,$2.99,DC,"39,065"
51,64,Avengers Initiative,27,$2.99,Marvel,"38,973"
52,65,Secret Warriors,7,$2.99,Marvel,"38,949"
53,41,Wednesday Comics,5,$3.99,DC,"38,616"
54,68,New Mutants,4,$2.99,Marvel,"38,517"
55,47,Ultimatum X-Men Requiem,1,$3.99,Marvel,"38,370"
56,48,Deadpool Suicide Kings,5,$3.99,Marvel,"37,791"
57,45,Wednesday Comics,6,$3.99,DC,"37,763"
58,43,Action Comics,880,$3.99,DC,"37,548"
59,66,Superman Batman,63,$2.99,DC,"37,428"
60,51,Wednesday Comics,7,$3.99,DC,"36,744"
61,69,Gotham City Sirens,3,$2.99,DC,"36,733"
62,52,Wednesday Comics,8,$3.99,DC,"35,932"
63,53,Dark Tower The Fall of Gilead,4,$3.99,Marvel,"35,570"
64,72,Supergirl,44,$2.99,DC,"33,783"
65,76,Punisher,8,$2.99,Marvel,"33,022"
66,77,X-Factor,47,$2.99,Marvel,"33,017"
67,79,Incredible Hercules,132,$2.99,Marvel,"32,646"
68,55,Superman Annual,14,$3.99,DC,"32,224"
