Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,2,Ultimate X-Men,1,$2.99,Marvel,"117,085"
2,4,Uncanny X-Men,389,$2.25,Marvel,"106,514"
3,1,X-Men,109,$3.50,Marvel,"104,643"
4,3,JLA,50,$3.75,DC,"77,397"
5,13,Wolverine,159,$2.25,Marvel,"77,328"
6,19,Avengers,37,$2.25,Marvel,"66,367"
7,6,Punisher,11,$2.99,Marvel,"66,325"
8,5,Uncanny X-Men 2000,,$3.50,Marvel,"66,209"
9,17,Spawn,105,$2.50,Image,"63,545"
10,8,Daredevil (resolicited),16,$2.99,Marvel,"62,927"
11,20,Ultimate Spider-Man,4,$2.50,Marvel,"59,362"
12,12,X-Men The Search For Cyclops,3* ,$2.99,Marvel,"58,633"
13,15,Danger Girl Kamikaze,1,$2.95,DC,"55,815"
14,26,Fantastic Four,38,$2.25,Marvel,"52,394"
15,10,Universe X,5,$3.50,Marvel,"52,180"
16,29,Amazing Spider-Man,26,$2.25,Marvel,"49,548"
17,37,Peter Parker Spider-Man,26,$2.25,Marvel,"46,447"
18,38,Batman,586,$2.25,DC,"46,424"
19,16,X-Men Forever,2,$3.50,Marvel,"46,052"
20,22,X-Men Sentry,,$2.99,Marvel,"44,701"
21,30,Detective Comics,753,$2.50,DC,"44,488"
22,43,Harley Quinn,3,$2.25,DC,"44,265"
23,18,Thor,32,$3.50,Marvel,"44,102"
24,46,Iron Man,37,$2.25,Marvel,"43,768"
25,32,Tomb Raider,10,$2.50,Image,"43,569"
26,23,Daredevil Spider-Man,2,$2.99,Marvel,"43,406"
27,33,Batgirl,11,$2.50,DC,"43,318"
28,50,X-Force,111,$2.25,Marvel,"42,840"
29,14,Cap A Universe X Special,,$3.99,Marvel,"42,478"
30,24,X-Men Blink,1,$2.99,Marvel,"42,427"
31,35,Midnight Nation,4,$2.50,Image,"42,352"
32,52,Captain America,38,$2.25,Marvel,"42,352"
33,55,Mutant X,28,$2.25,Marvel,"41,582"
34,56,Superman,165,$2.25,DC,"41,470"
35,59,Nightwing,52,$2.25,DC,"41,029"
36,63,Generation X,72,$2.25,Marvel,"39,293"
37,48,JSA,19,$2.50,DC,"39,005"
38,65,Thunderbolts,47,$2.25,Marvel,"38,346"
39,66,Action Comics,774,$2.25,DC,"38,327"
40,67,Cable,88,$2.25,Marvel,"38,156"
41,27,Star Wars Darth Maul,4*  ,$2.99,Dark Horse,"38,128"
42,28,Witchblade Aliens Darkness Predator Mindhunter,1,$2.99,Dark Horse,"37,928"
43,53,Authority,22,$2.50,DC,"37,668"
44,54,Batman Gotham Knights,12,$2.50,DC,"37,640"
45,58,Witchblade,45,$2.50,Image,"36,986"
46,31,Daredevil Ninja,3,$2.99,Marvel,"36,702"
47,70,Green Lantern,133,$2.25,DC,"36,517"
48,34,Marvel Knights,8,$2.99,Marvel,"36,029"
49,71,X-Man,72,$2.25,Marvel,"35,825"
50,72,Adventures of Superman,587,$2.25,DC,"35,704"
51,73,Superman The Man of Steel,109,$2.25,DC,"35,625"
52,11,JLA Act of God,2,$4.95,DC,"35,509"
53,36,Gambit,25,$2.99,Marvel,"35,361"
54,39,Spider-Man Sentry,,$2.99,Marvel,"34,734"
55,75,Incredible Hulk,23,$2.25,Marvel,"34,651"
56,40,Black Widow Breakdown,2,$2.99,Marvel,"34,600"
57,76,Batman Legends of the Dark Knight,138,$2.25,DC,"34,442"
