Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Fantastic Four,587,$3.99,Marvel,"115,448"
2,8,Brightest Day,17,$2.99,DC,"72,841"
3,9,Brightest Day,18,$2.99,DC,"72,090"
4,2,Spawn,200,$3.99,Image,"65,448"
5,4,Avengers,9,$3.99,Marvel,"64,867"
6,5,X-Men,7,$3.99,Marvel,"64,615"
7,15,Batman And Robin,19,$2.99,DC,"61,785"
8,6,New Avengers,8,$3.99,Marvel,"61,169"
9,17,Batman,706,$2.99,DC,"60,231"
10,7,Amazing Spider-Man,651,$3.99,Marvel,"56,749"
11,3,Invincible Iron Man,500,$4.99,Marvel,"54,186"
12,10,Uncanny X-Men,532,$3.99,Marvel,"54,071"
13,20,Green Lantern Corps,56,$2.99,DC,"53,646"
14,11,Amazing Spider-Man,652,$3.99,Marvel,"52,050"
15,12,Uncanny X-Force,4,$3.99,Marvel,"51,381"
16,13,Secret Avengers,9,$3.99,Marvel,"50,748"
17,22,Justice League of America,53,$2.99,DC,"47,093"
18,16,Age of X Alpha,1,$3.99,Marvel,"47,050"
19,14,Wolverine,5,$3.99,Marvel,"46,920"
20,27,Green Lantern Emerald Warriors,6,$2.99,DC,"43,471"
21,18,Thor,619,$3.99,Marvel,"42,899"
22,19,Captain America,614,$3.99,Marvel,"42,119"
23,28,Superman,707,$2.99,DC,"41,843"
24,33,X-Men Legacy,244,$2.99,Marvel,"40,193"
25,32,Buffy Vampire Slayer,40,$2.99,Dark Horse,"39,486"
26,21,Avengers Prime,5,$3.99,Marvel,"38,624"
27,35,Detective Comics,873,$2.99,DC,"38,417"
28,37,Batman Beyond,1,$2.99,DC,"35,880"
29,23,Ultimate Comics Captain America,1,$3.99,Marvel,"35,741"
30,36,Green Arrow,8,$2.99,DC,"35,307"
31,24,Daredevil Reborn,1,$3.99,Marvel,"34,310"
32,39,Wonder Woman,606,$2.99,DC,"33,601"
33,34,Ultimate Comics Spider-Man,152,$3.99,Marvel,"33,481"
34,25,Wolverine Best There Is,2,$3.99,Marvel,"33,469"
35,26,Ultimate Comics Avengers 3,6,$3.99,Marvel,"33,454"
36,41,Action Comics,897,$2.99,DC,"32,134"
37,43,Superior,4,$2.99,Marvel,"32,031"
38,29,Avengers Childrens Crusade,4,$3.99,Marvel,"31,977"
39,42,Birds of Prey,8,$2.99,DC,"31,616"
40,30,Incredible Hulks,620,$3.99,Marvel,"30,992"
41,31,Incredible Hulks,621,$3.99,Marvel,"30,957"
42,44,Justice League Generation Lost,17,$2.99,DC,"30,877"
43,45,Red Robin,19,$2.99,DC,"30,547"
44,46,Justice League Generation Lost,18,$2.99,DC,"30,457"
45,47,Superman Batman,80,$2.99,DC,"30,363"
46,48,Justice Society of America,47,$2.99,DC,"30,071"
47,50,Superboy,3,$2.99,DC,"29,550"
48,49,Walking Dead,80,$2.99,Image,"29,526"
49,52,Deadpool,31,$2.99,Marvel,"29,167"
50,53,Deadpool,32,$2.99,Marvel,"29,144"
51,56,X-23,5,$2.99,Marvel,"27,855"
52,57,Black Panther Man Without Fear,514,$2.99,Marvel,"27,474"
53,38,Thanos Imperative Devastation,0,$3.99,Marvel,"26,531"
54,58,Thunderbolts,152,$2.99,Marvel,"26,515"
55,62,Teen Titans,91,$2.99,DC,"25,443"
56,64,X-Factor,213,$2.99,Marvel,"25,403"
57,63,Batgirl,17,$2.99,DC,"25,189"
58,65,X-Factor,214,$2.99,Marvel,"25,117"
59,40,Chaos War,5,$3.99,Marvel,"24,694"
60,68,Legion of Super Heroes,9,$2.99,DC,"24,230"
61,69,Avengers Academy,8,$2.99,Marvel,"24,014"
62,70,New Mutants,21,$2.99,Marvel,"23,773"
63,74,Heroes For Hire,2,$2.99,Marvel,"23,013"
64,72,Adventure Comics,522,$2.99,DC,"22,821"
65,75,Supergirl,60,$2.99,DC,"22,568"
66,51,Ultimate Comics Doom,2,$3.99,Marvel,"22,047"
67,54,Scarlet,4,$3.95,Marvel,"22,011"
68,77,Titans,31,$2.99,DC,"21,749"
