Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,New Avengers,53,$3.99,Marvel,"94,367"
2,2,Batman Battle For The Cowl,3,$3.99,DC,"89,170"
3,6,Wolverine,72,$2.99,Marvel,"87,075"
4,4,Flash Rebirth,2,$2.99,DC,"86,183"
5,7,Wolverine,73,$2.99,Marvel,"83,324"
6,8,Green Lantern,41,$2.99,DC,"81,491"
7,9,Uncanny X-Men,510,$2.99,Marvel,"75,139"
8,3,Hulk,12,$3.99,Marvel,"73,105"
9,16,Amazing Spider-Man,595,$2.99,Marvel,"71,837"
10,5,Captain America,50,$3.99,Marvel,"66,928"
11,12,Justice League of America,33,$2.99,DC,"63,867"
12,13,Green Lantern Corps,36,$2.99,DC,"61,591"
13,10,Wolverine Weapon X,2,$3.99,Marvel,"59,192"
14,15,Buffy The Vampire Slayer,25,$2.99,Dark Horse,"58,740"
15,17,Amazing Spider-Man,594,$2.99,Marvel,"58,464"
16,18,Amazing Spider-Man,593,$2.99,Marvel,"58,363"
17,19,X-Force,15,$2.99,Marvel,"58,340"
18,21,Ultimate Wolverine Vs. Hulk,6,$2.99,Marvel,"57,149"
19,20,Justice Society of America,27,$2.99,DC,"56,102"
20,11,New Mutants,1,$3.99,Marvel,"55,734"
21,23,X-Men Legacy,224,$2.99,Marvel,"54,008"
22,24,Invincible Iron Man,13,$2.99,Marvel,"51,311"
23,25,Deadpool,10,$2.99,Marvel,"51,113"
24,26,Ultimate Spider-Man,132,$2.99,Marvel,"50,144"
25,29,Power Girl,1,$2.99,DC,"47,322"
26,31,Cable,14,$2.99,Marvel,"47,196"
27,32,Fantastic Four,566,$2.99,Marvel,"46,653"
28,14,War of Kings,3,$3.99,Marvel,"45,560"
29,34,Wolverine Origins,36,$2.99,Marvel,"45,451"
30,35,Avengers Invaders,11,$2.99,Marvel,"44,037"
31,22,Dark Tower The Fall of Gilead,1,$3.99,Marvel,"43,580"
32,38,Secret Warriors,4,$2.99,Marvel,"42,781"
33,41,Avengers Initiative,24,$2.99,Marvel,"42,510"
34,36,Superman World of New Krypton,3,$2.99,DC,"42,153"
35,37,Action Comics,877,$2.99,DC,"41,772"
36,40,Superman,688,$2.99,DC,"41,642"
37,45,Thunderbolts,132,$2.99,Marvel,"40,324"
38,44,Superman Batman,60,$2.99,DC,"39,531"
39,46,Gotham Gazette,1,$2.99,DC,"39,106"
40,47,Batman Battle For The Cowl The Network,1,$2.99,DC,"38,927"
41,27,Stand American Nightmares,3,$3.99,Marvel,"36,364"
42,28,Marvel Zombies 4,2,$3.99,Marvel,"35,926"
43,49,Azrael Deaths Dark Knight,3,$2.99,DC,"35,916"
44,53,Punisher,5,$2.99,Marvel,"35,621"
45,30,Deadpool Suicide Kings,2,$3.99,Marvel,"35,478"
46,51,Oracle,3,$2.99,DC,"35,328"
47,33,New Avengers Reunion,3,$3.99,Marvel,"34,438"
48,54,Titans,13,$2.99,DC,"34,343"
49,57,Supergirl,41,$2.99,DC,"33,441"
50,58,Wonder Woman,32,$2.99,DC,"33,065"
51,59,Trinity,49,$2.99,DC,"32,602"
