Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,4,Batman,6,$2.99,DC,"138,853"
2,1,All Star Batman,2*,$4.99,DC,"137,748"
3,5,Batman,7,$2.99,DC,"135,585"
4,2,Civil War II,5,$4.99,Marvel,"120,208"
5,8,Justice League,4*,$2.99,DC,"94,548"
6,13,Walking Dead,158,$2.99,Image,"94,316"
7,3,Trinity,1*,$2.99,DC,"93,797"
8,9,Supergirl,1*,$2.99,DC,"90,247"
9,10,Suicide Squad,2*,$2.99,DC,"89,575"
10,11,Justice League,5*,$2.99,DC,"89,342"
11,14,Teen Titans Rebirth,1*,$2.99,DC,"84,919"
12,20,Detective Comics,941,$2.99,DC,"82,953"
13,19,Flash,6,$2.99,DC,"82,930"
14,15,Suicide Squad,3*,$2.99,DC,"82,623"
15,7,Star Wars,23,$3.99,Marvel,"82,570"
16,16,Harley Quinn,3*,$2.99,DC,"81,635"
17,23,Detective Comics,940,$2.99,DC,"80,897"
18,24,Flash,7,$2.99,DC,"78,057"
19,6,Doom Patrol,1*,$3.99,DC,"76,225"
20,27,Superman,6,$2.99,DC,"76,124"
21,29,Wonder Woman,6,$2.99,DC,"74,856"
22,21,Harley Quinn,4*,$2.99,DC,"73,678"
23,32,Superman,7,$2.99,DC,"72,867"
24,12,Amazing Spider-Man,18,$3.99,Marvel,"71,159"
25,35,Wonder Woman,7,$2.99,DC,"70,118"
26,25,Nightwing,5,$2.99,DC,"69,938"
27,28,Batman Beyond Rebirth,1*,$2.99,DC,"67,929"
28,18,Spider-Man Deadpool,9,$3.99,Marvel,"65,502"
29,38,Titans,3*,$2.99,DC,"64,248"
30,33,Nightwing,4*,$2.99,DC,"64,229"
31,34,Cyborg Rebirth,1*,$2.99,DC,"64,169"
32,45,Action Comics,963*,$2.99,DC,"60,824"
33,22,Deadpool,18,$3.99,Marvel,"59,027"
34,26,Black Panther,6,$3.99,Marvel,"58,746"
35,49,Action Comics,964,$2.99,DC,"58,439"
36,51,Green Lanterns,6,$2.99,DC,"58,346"
37,42,Cyborg,1*,$2.99,DC,"56,280"
38,57,Green Lanterns,7,$2.99,DC,"55,367"
39,44,Deathstroke,2*,$2.99,DC,"55,343"
40,58,Green Arrow,6,$2.99,DC,"55,330"
41,46,Hal Jordan and the Green Lantern Corps,4*,$2.99,DC,"54,815"
42,30,Doctor Strange,11,$3.99,Marvel,"53,718"
43,63,Green Arrow,7,$2.99,DC,"52,794"
44,52,Blue Beetle,1*,$2.99,DC,"52,231"
45,17,Deadpool Annual,1,$4.99,Marvel,"51,609"
46,54,Hal Jordan and the Green Lantern Corps,5*,$2.99,DC,"50,935"
47,36,Captain America Steve Rogers,5,$3.99,Marvel,"50,536"
48,56,Superwoman,2*,$2.99,DC,"50,436"
49,37,Star Wars Poe Dameron,6,$3.99,Marvel,"50,275"
50,60,Red Hood and the Outlaws,2*,$2.99,DC,"49,943"
51,59,Deathstroke,3*,$2.99,DC,"49,916"
52,69,Aquaman,6,$2.99,DC,"49,903"
53,62,Batgirl and the Birds of Prey,2*,$2.99,DC,"49,166"
54,41,Invincible Iron Man,13,$3.99,Marvel,"48,394"
55,71,Saga,38,$2.99,Image,"48,106"
56,40,Deadpool,19,$3.99,Marvel,"47,948"
