Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Blackest Night,4,$3.99,DC,"137,086"
2,3,Batman and Robin,5,$2.99,DC,"101,546"
3,2,Green Lantern,47,$2.99,DC,"101,288"
4,6,Blackest Night Batman,3,$2.99,DC,"86,708"
5,10,Green Lantern Corps,41,$2.99,DC,"81,328"
6,11,Blackest Night Superman,3,$2.99,DC,"78,218"
7,4,New Avengers,58,$3.99,Marvel,"76,610"
8,5,Dark Avengers,10,$3.99,Marvel,"75,572"
9,15,Uncanny X-Men,516,$2.99,Marvel,"73,871"
10,18,Amazing Spider-Man,608,$2.99,Marvel,"71,992"
11,17,Batman,691,$2.99,DC,"71,388"
12,19,Batman,692,$2.99,DC,"70,280"
13,25,Astonishing X-Men,31,$2.99,Marvel,"67,024"
14,23,Blackest Night Titans,3,$2.99,DC,"63,632"
15,9,Ultimate Comics Avengers,3,$3.99,Marvel,"62,678"
16,28,Amazing Spider-Man,609,$2.99,Marvel,"61,139"
17,27,Justice League of America,38,$2.99,DC,"60,975"
18,31,Dark Wolverine,79,$2.99,Marvel,"60,040"
19,12,Detective Comics,858,$3.99,DC,"58,564"
20,20,Web of Spider-Man,1,$3.99,Marvel,"58,377"
21,13,Hulk,16,$3.99,Marvel,"56,777"
22,16,Justice League Cry For Justice,4,$3.99,DC,"54,353"
23,34,X-Men Legacy,228,$2.99,Marvel,"52,823"
24,21,Ultimate Comics Spider-Man,3,$3.99,Marvel,"52,781"
25,35,Mighty Avengers,30,$2.99,Marvel,"52,676"
26,7,Batman Annual,27,$4.99,DC,"51,411"
27,8,Deadpool,900,$4.99,Marvel,"51,306"
28,38,Buffy The Vampire Slayer,29,$2.99,Dark Horse,"50,206"
29,37,Haunt,1,$2.99,Image,"50,048"
30,22,Incredible Hulk,603,$3.99,Marvel,"49,096"
31,42,X-Force,20,$2.99,Marvel,"48,891"
32,32,X Necrosha,0,$3.99,Marvel,"47,865"
33,26,Invincible Iron Man,19,$3.99,Marvel,"47,150"
34,24,Superman Secret Origin,2,$3.99,DC,"46,812"
35,45,Deadpool,16,$2.99,Marvel,"46,260"
36,29,Dark Reign List Wolverine One Shot,0,$3.99,Marvel,"45,931"
37,48,Daredevil,501,$2.99,Marvel,"45,154"
38,46,Justice Society of America,32,$2.99,DC,"44,858"
39,47,Red Robin,5,$2.99,DC,"44,749"
40,30,Adventure Comics,3,$3.99,DC,"44,404"
41,14,Detective Comics Annual,11,$4.99,DC,"44,164"
42,52,Fantastic Four,572,$2.99,Marvel,"41,914"
43,33,Dark Reign List Hulk One Shot,0,$3.99,Marvel,"41,670"
44,53,Deadpool Merc With A Mouth,4,$2.99,Marvel,"40,130"
45,56,Wolverine Origins,41,$2.99,Marvel,"39,429"
46,36,Marvels Project,3,$3.99,Marvel,"39,289"
47,39,Wolverine Weapon X,6,$3.99,Marvel,"38,423"
48,40,Dark Reign List Secret Warriors One Shot,0,$3.99,Marvel,"37,867"
49,61,Spider-Woman,2 (Res),$2.99,Marvel,"37,233"
50,57,Worlds Finest,1,$2.99,DC,"37,015"
51,58,Batgirl,3,$2.99,DC,"36,989"
52,41,Dark Reign List Punisher One Shot,0,$3.99,Marvel,"36,769"
53,59,Superman World of New Krypton,8,$2.99,DC,"36,650"
54,64,Secret Warriors,9,$2.99,Marvel,"36,363"
55,63,Superman,693,$2.99,DC,"35,374"
56,65,Azrael,1,$2.99,DC,"35,290"
57,68,New Mutants,6,$2.99,Marvel,"34,946"
58,43,Action Comics,882,$3.99,DC,"34,733"
59,67,Superman Batman,65,$2.99,DC,"34,564"
60,44,Batman Streets of Gotham,5,$3.99,DC,"34,512"
61,71,Gotham City Sirens,5,$2.99,DC,"32,995"
62,49,X-Men Vs Agents of Atlas,1,$3.99,Marvel,"32,723"
63,50,Thunderbolts,137,$3.99,Marvel,"32,389"
64,51,Planetary,27,$3.99,DC,"31,672"
65,72,Arkham Reborn,1,$2.99,DC,"31,500"
66,74,Avengers Initiative,29,$2.99,Marvel,"31,393"
67,77,Cable,19,$2.99,Marvel,"30,990"
68,78,Supergirl,46,$2.99,DC,"30,359"
69,54,X-Factor,50,$3.99,Marvel,"30,120"
70,55,Teen Titans,76,$3.99,DC,"29,148"
71,82,Titans,18,$2.99,DC,"28,198"
72,116,Archie,602,$2.50,Archie,"28,194"
73,62,Stand Soul Survivors,1,$3.99,Marvel,"27,708"
74,88,Punisher,10,$2.99,Marvel,"27,151"
75,66,Ultimate Comics Armor Wars,2,$3.99,Marvel,"27,071"
76,86,Power Girl,6,$2.99,DC,"27,044"
77,87,Wonder Woman,37,$2.99,DC,"26,956"
78,91,Vengeance of Moon Knight,2,$2.99,Marvel,"26,477"
79,92,Incredible Hercules,136,$2.99,Marvel,"26,431"
80,69,Dark Avengers Ares,1,$3.99,Marvel,"25,979"
81,93,Ms Marvel,46,$2.99,Marvel,"25,701"
82,94,Walking Dead,66,$2.99,Image,"24,929"
83,95,Batman The Unseen,1,$2.99,DC,"24,872"
84,85,Boys,35,$2.99,Dynamic Forces,"24,826"
85,73,Amazing Spider-Man Presents Anti Venom,2,$3.99,Marvel,"23,856"
86,106,Guardians of Galaxy,19,$2.99,Marvel,"23,583"
87,107,Incredible Hercules,137,$2.99,Marvel,"23,449"
88,102,Secret Six,14,$2.99,DC,"23,331"
89,76,Doctor Voodoo Avenger of Supernatural,1,$3.99,Marvel,"23,314"
90,103,Brave and The Bold,28,$2.99,DC,"23,162"
91,70,Angel,26,$3.99,IDW,"22,872"
92,111,Nova,30,$2.99,Marvel,"22,831"
93,108,Batman The Unseen,2,$2.99,DC,"22,639"
94,79,X-Men Forever,10,$3.99,Marvel,"22,274"
95,60,Punisher Frank Castle Max,75,$4.99,Marvel,"22,197"
96,110,Star Wars Legacy,41,$2.99,Dark Horse,"22,096"
97,80,X-Men Forever,9,$3.99,Marvel,"21,913"
98,81,Booster Gold,25,$3.99,DC,"21,584"
99,83,Spider-Man Clone Saga,2,$3.99,Marvel,"21,460"
100,117,Outsiders,23,$2.99,DC,"21,400"
101,84,Dark Reign Young Avengers,5,$3.99,Marvel,"21,272"
102,119,Fables,89,$2.99,DC,"21,105"
103,147,Witchblade,131,$2.99,Image,"20,986"
104,118,Criminal Sinners,1,$3.50,Marvel,"20,568"
105,120,Son of Hulk,16,$2.99,Marvel,"20,492"
106,121,Black Panther 2,9,$2.99,Marvel,"20,334"
107,122,War Machine,10,$2.99,Marvel,"20,195"
108,89,Doom Patrol,3,$3.99,DC,"20,024"
109,123,Jsa Vs Kobra,5,$2.99,DC,"19,816"
110,101,Star Wars Invasion,0,$3.50,Dark Horse,"19,702"
111,125,Hellboy Wild Hunt,7,$2.99,Dark Horse,"19,402"
112,109,Sugarshock One Shot,0,$3.50,Dark Horse,"19,359"
113,126,Star Wars Invasion,4,$2.99,Dark Horse,"19,126"
114,128,Spawn,195,$2.95,Image,"18,464"
115,97,X-Babies,1,$3.99,Marvel,"18,372"
116,98,Spider-Man 1602,1,$3.99,Marvel,"18,262"
117,100,Torch,2,$3.99,Marvel,"18,104"
118,96,Green Arrow Black Canary,25,$3.99,DC,"18,002"
119,138,Batman Confidential,34,$2.99,DC,"17,087"
120,112,Ghost Riders Heavens on Fire,3,$3.99,Marvel,"16,869"
121,140,Batman Confidential,35,$2.99,DC,"16,714"
122,139,Star Wars Knights of the Old Republic,46,$2.99,Dark Horse,"16,492"
123,99,G.I. Joe,10,$3.99,IDW,"16,254"
124,145,Magog,2,$2.99,DC,"16,183"
125,90,Strange Tales,2,$4.99,Marvel,"16,008"
126,146,Invincible,67,$2.99,Image,"15,821"
127,151,Unwritten,6,$2.99,DC,"15,305"
128,75,Dcu Halloween Special 2009,1,$5.99,DC,"15,242"
129,136,Abe Sapien One Shot,0,$3.50,Dark Horse,"15,184"
130,114,G.I. Joe Origins,8,$3.99,IDW,"14,952"
131,124,Iron Man Iron Protocols One-Shot,0,$3.99,Marvel,"14,845"
132,153,B.P.R.D. 1947,4,$2.99,Dark Horse,"14,496"
133,155,Red Tornado,2,$2.99,DC,"14,374"
134,104,Irredeemable,7,$3.99,Boom,"14,273"
135,113,Crossed,7,$3.99,Avatar,"14,229"
136,127,Captain America Theater War Ghosts of My Country,0,$3.99,Marvel,"14,063"
137,161,War Heroes,3 (Res),$2.99,Image,"13,910"
138,149,Queen Sonja,1,$2.99,Dynamic Forces,"13,841"
139,130,Astro City Astra Special,2,$3.99,DC,"13,839"
140,135,Dark Reign Zodiac,3,$3.99,Marvel,"13,624"
141,132,Punisher Noir,3,$3.99,Marvel,"13,601"
142,165,Chew,5,$2.99,Image,"13,490"
143,273,Talisman Road of Trials,0,$1.00,Random House,"13,402"
144,172,Jack of Fables,39,$2.99,DC,"13,153"
145,231,Vampirella Second Coming,2,$1.99,Harris,"13,012"
146,159,Project Superpowers Meet The Bad Guys,2,$2.99,Dynamic Forces,"12,863"
147,177,Ex Machina,46,$2.99,DC,"12,530"
148,137,Angel Only Human,3,$3.99,IDW,"12,478"
149,180,Iron Man Armor Wars,3,$2.99,Marvel,"12,415"
150,133,G.I. Joe Movie Snake Eyes,1,$3.99,IDW,"12,229"
151,142,Angel Vs Frankenstein,0,$3.99,IDW,"12,018"
