Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,2,Invincible Iron Man,1,$3.99,Marvel,"279,514"
2,1,Amazing Spider-Man,1,$5.99,Marvel,"245,873"
3,3,Spider-Gwen,1,$3.99,Marvel,"197,103"
4,4,Secret Wars,6,$3.99,Marvel,"192,244"
5,5,Doctor Strange,1,$4.99,Marvel,"145,456"
6,6,Star Wars,10,$3.99,Marvel,"134,613"
7,7,Chewbacca,1,$3.99,Marvel,"122,952"
8,9,Star Wars: Shattered Empire,2,$3.99,Marvel,"119,508"
9,8,Guardians of Galaxy,1,$3.99,Marvel,"118,342"
10,13,Amazing Spider-Man,2,$3.99,Marvel,"111,322"
11,12,Batman,45,$3.99,DC,"109,367"
12,14,Star Wars: Shattered Empire,3,$3.99,Marvel,"105,496"
13,15,Star Wars: Shattered Empire,4,$3.99,Marvel,"105,284"
14,10,Uncanny Avengers,1,$4.99,Marvel,"105,234"
15,18,Darth Vader,10,$3.99,Marvel,"94,372"
16,19,Darth Vader,11,$3.99,Marvel,"92,866"
17,16,Uncanny Inhumans,1,$4.99,Marvel,"90,528"
18,11,Avengers,0,$5.99,Marvel,"80,722"
19,17,Contest of Champions,1,$4.99,Marvel,"79,873"
20,21,Justice League,45,$3.99,DC,"77,192"
21,22,Batman and Robin Eternal,1,$3.99,DC,"76,882"
22,26,Astonishing Ant-Man,1,$3.99,Marvel,"75,598"
23,36,Paper Girls,1,$2.99,Image,"75,585"
24,24,Chewbacca,2,$3.99,Marvel,"74,311"
25,25,New Avengers,1,$3.99,Marvel,"71,243"
26,39,Walking Dead,147,$2.99,Image,"67,056"
27,20,Back to the Future,1*,$3.99,IDW,"67,015"
28,28,Invincible Iron Man,2,$3.99,Marvel,"66,664"
29,35,Karnak,1,$3.99,Marvel,"63,672"
30,29,Old Man Logan,5,$3.99,Marvel,"62,716"
31,32,Captain America Sam Wilson,1,$3.99,Marvel,"62,535"
32,30,Star Wars Lando,5,$3.99,Marvel,"59,760"
33,31,Civil War,5,$3.99,Marvel,"58,224"
34,33,Spider-Man 2099,1,$3.99,Marvel,"57,719"
35,34,Justice League of America,4,$3.99,DC,"56,543"
36,37,Harley Quinn,21,$3.99,DC,"55,272"
37,49,Batman and Robin Eternal,2,$2.99,DC,"54,267"
38,38,Deadpool Vs Thanos,3,$3.99,Marvel,"53,626"
39,53,Batman and Robin Eternal,3,$2.99,DC,"52,108"
40,40,Deadpool Vs Thanos,4,$3.99,Marvel,"51,324"
41,41,New Avengers,2,$3.99,Marvel,"50,455"
42,44,I Hate Fairyland,1,$3.50,Image,"50,318"
43,58,Batman and Robin Eternal,4,$2.99,DC,"49,985"
44,42,Detective Comics,45,$3.99,DC,"47,972"
45,27,All New All Different Point One,1,$5.99,Marvel,"45,759"
46,48,Howling Commandos of Shield,1,$3.99,Marvel,"44,532"
47,45,Kanan,7,$3.99,Marvel,"44,127"
48,47,Unbeatable Squirrel Girl,1,$3.99,Marvel,"43,155"
49,46,Superman,45,$3.99,DC,"42,693"
50,50,A-Force,5,$3.99,Marvel,"41,337"
51,51,Spider-Man 2099,2,$3.99,Marvel,"40,701"
52,52,Captain America Sam Wilson,2,$3.99,Marvel,"40,224"
53,74,We Stand On Guard,4,$2.99,Image,"40,197"
54,55,Angela Queen of Hel,1,$3.99,Marvel,"39,271"
55,54,Green Lantern,45,$3.99,DC,"38,406"
56,59,Captain America White,3,$3.99,Marvel,"37,867"
57,60,Age of Apocalypse,5,$3.99,Marvel,"37,858"
58,57,Justice League Darkseid War Batman,1,$3.99,DC,"37,657"
59,56,Batman Superman,25,$3.99,DC,"37,566"
60,61,Fight Club 2,6,$3.99,Dark Horse,"36,671"
61,62,Action Comics,45,$3.99,DC,"36,560"
62,65,Robin Son of Batman,5,$3.99,DC,"35,619"
63,64,Flash,45,$3.99,DC,"35,485"
64,66,Superman Lois and Clark,1,$3.99,DC,"35,009"
65,68,Spider-Island,5,$3.99,Marvel,"34,275"
66,67,Wonder Woman,45,$3.99,DC,"33,885"
67,23,TMNT Ongoing,50,$7.99,IDW,"33,553"
68,87,New Suicide Squad,13,$2.99,DC,"33,260"
69,70,Grayson,13,$3.99,DC,"32,260"
70,71,DC Comics Bombshells,3,$3.99,DC,"32,147"
71,63,Jughead,1,$3.99,Archie,"32,118"
72,72,Superman Wonder Woman,22,$3.99,DC,"32,044"
73,92,Ms Marvel,19,$2.99,Marvel,"31,408"
74,89,Deathstroke,11,$2.99,DC,"31,121"
75,73,Titans Hunt,1,$3.99,DC,"31,037"
76,43,Jem & The Holograms Outrageous Annual,1,$7.99,IDW,"31,020"
77,75,House of M,4,$3.99,Marvel,"30,161"
78,69,Invader Zim,4,$3.99,Oni,"29,482"
79,96,Batman Beyond,5,$2.99,DC,"29,409"
80,98,Batgirl,45,$2.99,DC,"29,276"
81,77,Marvel Zombies,4,$3.99,Marvel,"28,933"
82,100,Starfire,5,$2.99,DC,"28,714"
83,80,Tokyo Ghost,2,$3.99,Image,"27,688"
84,103,Cyborg,3,$2.99,DC,"27,550"
85,81,Groot,5,$3.99,Marvel,"27,389"
86,104,Teen Titans,12,$2.99,DC,"26,796"
87,83,What If Infinity Thanos,1,$3.99,Marvel,"26,293"
88,108,Cyborg,4,$2.99,DC,"25,926"
89,86,Aquaman,45,$3.99,DC,"25,495"
90,76,Grumpy Cat,1,$3.99,Dynamite,"23,781"
91,90,What If Infinity Guardians of Galaxy,1,$3.99,Marvel,"23,706"
92,114,Green Arrow,45,$2.99,DC,"23,614"
93,116,Earth 2 Society,5,$2.99,DC,"23,459"
94,91,What If Infinity X-Men,1,$3.99,Marvel,"23,440"
95,85,TMNT Ongoing,51,$3.99,IDW,"23,247"
96,117,Book of Death,4,$3.99,Valiant,"23,205"
97,78,Star Trek Green Lantern,4*,$3.99,IDW,"23,184"
98,119,Sinestro,16,$2.99,DC,"23,179"
99,93,Black Magick,1,$3.99,Image,"22,748"
100,79,Secret Wars Official Guide of Marvel Multiverse,1,$4.99,Marvel,"22,724"
101,95,What If Infinity Inhumans,1,$3.99,Marvel,"22,694"
102,122,Green Lantern The Lost Army,5,$2.99,DC,"22,605"
103,97,1872,4,$3.99,Marvel,"22,467"
104,123,Black Canary,5,$2.99,DC,"22,215"
105,99,What If Infinity Dark Reign,1,$3.99,Marvel,"22,079"
106,101,Siege,4,$3.99,Marvel,"21,867"
107,84,Assassins Creed,1,$3.99,Titan,"21,453"
108,102,We Are Robin,5,$3.99,DC,"21,243"
109,82,Secret Wars Agents of Atlas,1,$4.99,Marvel,"21,187"
110,112,East of West,21,$3.50,Image,"21,075"
111,127,Red Hood Arsenal,5,$2.99,DC,"21,025"
112,130,Constantine The Hellblazer,5,$2.99,DC,"20,431"
113,132,Catwoman,45,$2.99,DC,"20,229"
114,115,Wicked & Divine,15,$3.50,Image,"20,154"
115,135,Telos,1,$2.99,DC,"20,126"
116,105,Shield,11,$3.99,Marvel,"20,121"
117,109,1602 Witch Hunter Angela,4,$3.99,Marvel,"19,545"
118,88,Miracleman By Gaiman and Buckingham,3,$4.99,Marvel,"19,375"
119,140,Batman Arkham Knight Genesis,3,$2.99,DC,"19,045"
120,111,Weirdworld,5,$3.99,Marvel,"18,996"
121,124,Sex Criminals,13,$3.50,Image,"18,967"
122,110,Justice League United,14,$3.99,DC,"18,865"
123,143,Martian Manhunter,5,$2.99,DC,"18,416"
124,113,Batman Arkham Knight,9,$3.99,DC,"18,132"
125,94,Green Arrow Annual,1,$4.99,DC,"18,009"
126,106,My Little Pony Friendship Is Magic,35,$3.99,IDW,"17,796"
