Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Blackest Night ,7,$3.99,DC,"130,613"
2,2,Siege ,2,$3.99,Marvel,"108,429"
3,5,Green Lantern ,51,$2.99,DC,"95,509"
4,6,Batman And Robin ,8,$2.99,DC,"87,302"
5,7,Batman And Robin ,9,$2.99,DC,"84,562"
6,3,Dark Avengers ,14,$3.99,Marvel,"76,639"
7,4,New Avengers ,62,$3.99,Marvel,"76,405"
8,10,Green Lantern Corps ,45,$2.99,DC,"75,404"
9,12,Flash Rebirth ,6,$2.99,DC,"70,824"
10,16,Uncanny X-Men ,521,$2.99,Marvel,"67,049"
11,21,Thor ,607,$2.99,Marvel,"66,973"
12,17,Blackest Night: The Flash ,3,$2.99,DC,"65,348"
13,8,Captain America ,603,$3.99,Marvel,"63,568"
14,18,Batman ,696,$2.99,DC,"61,290"
15,22,Amazing Spider-Man ,620,$2.99,Marvel,"59,860"
16,11,Ultimate Comics X ,1,$3.99,Marvel,"59,159"
17,23,Blackest Night Wonder Woman ,3,$2.99,DC,"58,700"
18,9,Justice League of America ,42,$3.99,DC,"57,522"
19,29,Amazing Spider-Man ,621,$2.99,Marvel,"55,350"
20,28,Blackest Night JSA ,3,$2.99,DC,"54,906"
21,30,Dark Wolverine ,83,$2.99,Marvel,"53,958"
22,13,Amazing Spider-Man ,622,$3.99,Marvel,"53,929"
23,15,Adventure Comics with Black Lantern Superboy ,7,$3.99,DC,"53,721"
24,14,Hulk ,20,$3.99,Marvel,"51,962"
25,33,X-Men Legacy ,233,$2.99,Marvel,"51,344"
26,34,Invincible Iron Man ,23,$2.99,Marvel,"50,027"
27,35,X-Force ,24,$2.99,Marvel,"49,790"
28,36,Buffy the Vampire Slayer ,32,$2.99,Dark Horse,"47,975"
29,19,Siege Embedded ,2,$3.99,Marvel,"46,003"
30,20,Incredible Hulk ,607,$3.99,Marvel,"45,870"
31,38,Deadpool ,19,$2.99,Marvel,"44,580"
32,39,Deadpool ,20,$2.99,Marvel,"43,347"
