Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,2,Uncanny X-Men,386,$2.25,Marvel,"111,873"
2,1,X-Men,106,$2.99,Marvel,"109,354"
3,9,Wolverine,156,$2.25,Marvel,"77,479"
4,10,JLA,47,$2.25,DC,"76,632"
5,4,Avengers,34,$2.99,Marvel,"70,404"
6,5,Punisher,8,$2.99,Marvel,"68,494"
7,17,Midnight Nation,1,$2.50,Image,"64,244"
8,18,Spawn,102,$2.50,Image,"64,052"
9,6,Daredevil,18,$2.99,Marvel,"63,974"
10,8,X-Men Black Sun The New X-Men,1,$2.99,Marvel,"60,782"
11,11,X-Men Black Sun Storm,2,$2.99,Marvel,"56,248"
12,12,X-Men Black Sun  Wolverine & Thunderbird,5,$2.99,Marvel,"55,790"
13,14,X-Men Black Sun Colossus & Nightcrawler,4,$2.99,Marvel,"55,217"
14,15,X-Men Black Sun Banshee & Sunfire,3,$2.99,Marvel,"55,126"
15,16,Ultimate Spider-Man,1,$2.99,Marvel,"54,407"
16,7,Universe X,2,$3.50,Marvel,"54,347"
17,27,Rising Stars,11,$2.50,Image,"51,086"
18,35,Amazing Spider-Man,23,$2.25,Marvel,"49,291"
19,29,Tomb Raider,8,$2.50,Image,"48,403"
20,37,Iron Man,34,$2.25,Marvel,"48,155"
21,21,Batman Dark Victory,12,$2.95,DC,"47,560"
22,13,Punisher Painkiller Jane,,$3.50,Marvel,"47,501"
23,40,Peter Parker Spider-Man,23,$2.25,Marvel,"46,914"
24,41,Thor,29,$2.25,Marvel,"46,869"
25,3,Detective Comics,750,$4.95,DC,"45,797"
26,45,Batman,583,$2.25,DC,"45,797"
27,48,X-Force,108,$2.25,Marvel,"45,353"
28,20,Fantastic Four Foil Cvr,35,$3.25,Marvel,"44,821"
29,50,Captain America,35,$2.25,Marvel,"44,496"
30,55,Mutant X,25,$2.25,Marvel,"43,273"
31,24,Iron Fist Wolverine,1,$2.99,Marvel,"43,058"
32,38,Batgirl,8,$2.50,DC,"42,706"
33,57,Superman,162,$2.25,DC,"42,376"
34,28,Marvel Knights,5,$2.99,Marvel,"41,890"
35,59,Generation X,69,$2.25,Marvel,"41,835"
36,63,Action Comics,771,$2.25,DC,"40,324"
37,49,JSA,16,$2.50,DC,"40,251"
38,64,Thunderbolts,44,$2.25,Marvel,"40,214"
39,66,Nightwing,49,$2.25,DC,"39,743"
40,70,Cable,85,$2.25,Marvel,"39,083"
41,74,X-Man,69,$2.25,Marvel,"38,419"
42,56,Witchblade,43,$2.50,Image,"38,204"
43,75,Adventures of Superman,584,$2.25,DC,"38,048"
44,77,Superman The Man of Steel,106,$2.25,DC,"37,801"
45,60,Batman Gotham Knights,9,$2.50,DC,"37,480"
46,34,Avengers Infinity,3,$2.99,Marvel,"37,302"
47,78,Batman Legends of the Dark Knight,135,$2.25,DC,"36,921"
48,79,Green Lantern,130,$2.25,DC,"36,784"
49,36,Maximum Security Dangerous Planet,,$2.99,Marvel,"36,702"
50,65,Hellspawn,2,$2.50,Image,"36,033"
51,68,Authority,19,$2.50,DC,"35,438"
52,43,Star Wars Darth Maul,1,$2.95,Dark Horse,"35,392"
53,44,Star Wars Darth Maul Photo Cvr,1,$2.95,Dark Horse,"35,392"
54,80,Gambit,22,$2.25,Marvel,"35,364"
55,69,Planetary (resolicited),12,$2.50,DC,"35,296"
56,81,Incredible Hulk,20,$2.25,Marvel,"35,291"
57,73,Crimson,21,$2.50,DC,"34,618"
58,46,Marvel Boy,4,$2.99,Marvel,"34,453"
59,51,Green Lantern Vs Aliens,1,$2.95,Dark Horse,"33,848"
60,84,Flash,166,$2.25,DC,"33,775"
61,31,Captain America 2000,,$3.50,Marvel,"33,148"
62,52,Sentry,3,$2.99,Marvel,"32,878"
63,54,Doom,2,$2.99,Marvel,"32,704"
64,32,X-Men The Hidden Years,12,$3.50,Marvel,"32,662"
65,82,Titans,21,$2.50,DC,"31,756"
66,61,Tom Strong,10,$2.95,DC,"31,188"
67,62,Top Ten (resolicited),10,$2.95,DC,"31,151"
68,83,Steampunk,6,$2.50,DC,"30,725"
69,85,Young Justice,25,$2.50,DC,"29,965"
70,67,Iron Man Bad Blood,3,$2.99,Marvel,"29,750"
71,93,Robin,82,$2.25,DC,"29,333"
72,47,Incredible Hulk 2000,,$3.50,Marvel,"29,237"
73,71,Spider-Man Revenge of the Green Goblin,2,$2.99,Marvel,"29,127"
74,88,Jenny Sparks Secret History of the Authority,4,$2.50,DC,"29,049"
75,76,Ghost Batgirl,2,$2.95,Dark Horse,"28,866"
76,89,Batman Huntress Cry For Blood,6,$2.50,DC,"28,055"
77,99,Spider-Girl,26,$2.25,Marvel,"27,858"
78,103,Deadpool,46,$2.25,Marvel,"27,474"
79,107,Catwoman,86,$2.25,DC,"27,089"
80,90,Captain Marvel,11,$2.50,Marvel,"26,864"
81,23,Darkness Special,1,$4.95,Image,"26,796"
82,97,Outlaw Nation,1,$2.50,DC,"25,527"
83,98,Birds of Prey,23,$2.50,DC,"25,481"
84,86,Star Wars,22,$2.95,Dark Horse,"25,307"
85,100,Gen 13,57,$2.50,DC,"25,042"
86,116,Bishop The Last X-Man,14,$2.25,Marvel,"24,753"
87,87,Star Wars Jedi Council,4,$2.95,Dark Horse,"24,625"
88,19,Secret Society of Superheroes,1,$5.95,DC,"24,575"
89,58,Supergirl,50,$3.95,DC,"24,103"
90,30,Batman The Doom That Came To Gotham,1,$4.95,DC,"23,993"
91,110,Starman,71,$2.50,DC,"23,714"
92,111,Wildcats Vol. 2,15,$2.50,DC,"23,613"
93,33,Batman Outlaws,3,$4.95,DC,"23,091"
94,114,Kiss Psycho Circus,34,$2.50,Image,"22,963"
95,115,Spawn The Dark Ages,19,$2.50,Image,"22,912"
96,91,Buffy The Vampire Slayer,25*,$2.95,Dark Horse,"22,468"
97,92,Mystic,4,$2.95,Crossgen,"22,454"
98,22,Superman 80 Page Giant,3,$5.95,DC,"22,340"
99,94,Marvel The Lost Generation,4,$2.99,Marvel,"22,051"
100,119,Tellos,9,$2.50,Image,"21,680"
101,120,Sam and Twitch,14,$2.50,Image,"21,612"
102,25,Star Wars Tales,5,$5.95,Dark Horse,"21,474"
103,26,Star Wars Tales Photo Cvr,5,$5.95,Dark Horse,"21,474"
104,123,Legion Lost,7,$2.50,DC,"21,424"
