Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,X-Men ,1,$3.99,Marvel,"140,332"
2,5,Brightest Day ,6,$2.99,DC,"94,684"
3,2,Batman Return of Bruce Wayne ,4,$3.99,DC,"88,020"
4,3,Avengers ,3,$3.99,Marvel,"87,410"
5,10,Batman and Robin ,13,$2.99,DC,"85,804"
6,11,Green Lantern ,56,$2.99,DC,"84,164"
7,4,New Avengers ,2,$3.99,Marvel,"83,397"
8,14,Brightest Day ,5,$2.99,DC,"77,796"
9,15,Batman ,701,$2.99,DC,"76,398"
10,6,Secret Avengers ,3,$3.99,Marvel,"72,293"
11,7,Amazing Spider-Man ,638,$3.99,Marvel,"68,271"
12,19,Green Lantern Corps ,50,$2.99,DC,"67,035"
13,8,Uncanny X-Men ,526,$3.99,Marvel,"66,723"
14,9,X-Men Second Coming ,2,$3.99,Marvel,"65,863"
15,20,Flash ,4,$2.99,DC,"64,832"
16,12,Batman Odyssey ,1,$3.99,DC,"61,827"
17,24,X-Force ,28,$2.99,Marvel,"61,680"
18,13,Justice League of America ,47,$3.99,DC,"60,368"
19,16,Amazing Spider-Man ,637,$3.99,Marvel,"56,031"
20,17,Amazing Spider-Man ,636,$3.99,Marvel,"56,011"
21,25,Shadowland ,1,$3.99,Marvel,"54,911"
22,28,Superman ,701,$2.99,DC,"54,506"
23,18,Thor ,612,$3.99,Marvel,"53,373"
24,31,X-Men Legacy ,238,$2.99,Marvel,"53,313"
25,21,Steve Rogers Super-Soldier ,1,$3.99,Marvel,"52,727"
26,34,Justice Society of America ,41,$2.99,DC,"48,858"
27,38,Invincible Iron Man ,28,$2.99,Marvel,"48,690"
28,22,Ultimate Comics New Ultimates ,3,$3.99,Marvel,"47,840"
29,23,Ultimate Comics Avengers 2 ,5,$3.99,Marvel,"46,886"
30,26,Uncanny X-Men Heroic Age ,1,$3.99,Marvel,"44,658"
31,45,Green Arrow ,2,$2.99,DC,"44,118"
32,48,Birds of Prey ,3,$2.99,DC,"43,420"
33,49,Dark Wolverine ,88,$2.99,Marvel,"42,522"
34,32,Avengers Childrens Crusade ,1,$3.99,Marvel,"41,808"
35,29,X-Force Sex and Violence ,1,$3.99,Marvel,"41,426"
36,30,Detective Comics ,867,$3.99,DC,"40,371"
37,54,Justice League Generation Lost ,5,$2.99,DC,"40,370"
38,55,Wonder Woman ,601,$2.99,DC,"39,672"
39,56,Justice League Generation Lost ,6,$2.99,DC,"39,190"
40,58,Daredevil ,508,$2.99,Marvel,"38,438"
