Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,3,Uncanny X-Men,356,$1.99,Marvel,"149,541"
2,4,X-Men,76,$1.99,Marvel,"142,597"
3,5,Spawn,73,$1.95,Image,"130,809"
4,2,Wolverine,125,$2.99,Marvel,"122,933"
5,6,Avengers,5,$1.99,Marvel,"116,641"
6,1,Superman Forever Collectors Ed,,$5.95,DC,"113,791"
7,9,Fantastic Four,6,$1.99,Marvel,"108,066"
8,11,JLA,19,$1.95,DC,"104,212"
9,14,Captain America,6,$1.99,Marvel,"95,929"
10,15,Iron Man,5,$1.99,Marvel,"95,685"
11,7,Witchblade,22,$2.50,Image,"90,351"
12,10,Danger Girl,2,$2.50,Image,"82,251"
13,12,Battle Chasers,1,$2.50,Image,"78,479"
14,22,Curse of Spawn,20,$1.95,Image,"75,797"
15,23,Generation X,39,$1.99,Marvel,"73,192"
16,8,X-Men Unlimited,19,$2.99,Marvel,"72,817"
17,25,JLA Year One,6,$1.95,DC,"72,536"
18,26,Amazing Spider-Man,435,$1.99,Marvel,"70,009"
19,28,X-Force,78,$1.99,Marvel,"69,218"
20,29,X-Factor,146,$1.99,Marvel,"68,144"
21,30,Incredible Hulk,465,$1.99,Marvel,"66,535"
22,31,X-Man,39,$1.99,Marvel,"66,118"
23,32,Peter Parker Spider-Man,92,$1.99,Marvel,"64,837"
24,13,Marvel Annual 98 Starring X-Men & Dr Doom,,$2.99,Marvel,"63,852"
25,35,Cable,55,$1.99,Marvel,"63,045"
26,37,Spectacular Spider-Man,258,$1.99,Marvel,"62,592"
27,20,Divine Right,7,$2.50,Image,"61,675"
28,17,Tales of Witchblade,5,$2.95,Image,"61,196"
29,21,Gen 13,28,$2.50,Image,"60,529"
30,41,Sensational Spider-Man,28,$1.99,Marvel,"60,175"
31,18,X-Men Alpha Flight,2,$2.99,Marvel,"59,742"
32,42,Action Comics,745,$1.95,DC,"59,414"
33,43,Adventures of Superman,558,$1.95,DC,"59,169"
