Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Batman,37,$3.99,DC,"113,255"
2,3,Amazing Spider-Man,11,$3.99,Marvel,"104,739"
3,2,Shield,1,$4.99,Marvel,"94,503"
4,4,Batman Annual,3,$4.99,DC,"81,396"
5,10,Thor,3,$3.99,Marvel,"72,563"
6,9,Justice League,37,$3.99,DC,"72,081"
7,5,Amazing Spider-Man Annual,1,$4.99,Marvel,"71,284"
8,11,Avengers and X-Men Axis,7,$3.99,Marvel,"70,194"
9,6,Avengers and X-Men Axis,9,$4.99,Marvel,"69,518"
10,12,Avengers and X-Men Axis,8,$3.99,Marvel,"69,449"
11,25,Harley Quinn,13,$2.99,DC,"68,102"
12,24,Walking Dead,135,$2.99,Image,"67,361"
13,7,Harley Quinn Holiday Special,1,$4.99,DC,"63,465"
14,15,Spider-Man and X-Men,1,$3.99,Marvel,"61,952"
15,16,Angela Asgards Assassin,1,$3.99,Marvel,"61,398"
16,13,Sandman Overture,4*,$3.99,DC,"58,655"
17,8,Robin Rises Alpha,1,$4.99,DC,"57,990"
18,18,All New X-Men,34,$3.99,Marvel,"57,569"
19,19,Detective Comics,37,$3.99,DC,"54,953"
20,37,Batman and Robin,37,$2.99,DC,"53,543"
21,22,Uncanny X-Men,29,$3.99,Marvel,"53,502"
22,23,Guardians of Galaxy,22,$3.99,Marvel,"52,470"
23,14,Guardians of Galaxy Annual,1,$4.99,Marvel,"51,828"
24,26,Superman,37,$3.99,DC,"50,383"
25,27,All New Captain America,2,$3.99,Marvel,"50,077"
26,44,Batman Eternal,35,$2.99,DC,"48,999"
27,46,Batman Eternal,36,$2.99,DC,"48,683"
28,48,Batman Eternal,37,$2.99,DC,"48,083"
29,49,Batman Eternal,38,$2.99,DC,"48,035"
30,41,Batman Eternal,39,$2.99,DC,"47,782"
31,17,Multiversity Thunderworld,1,$4.99,DC,"47,714"
32,28,Avengers,39,$3.99,Marvel,"47,062"
33,54,Batgirl,37,$2.99,DC,"45,060"
34,29,Batman Superman,17,$3.99,DC,"44,714"
35,30,Spider-Woman,2,$3.99,Marvel,"44,618"
36,57,Secret Six,1,$2.99,DC,"44,065"
37,20,All New X-Men Annual,1,$4.99,Marvel,"44,052"
38,56,Green Lantern,37,$2.99,DC,"44,033"
39,21,Uncanny X-Men Annual,1,$4.99,Marvel,"43,978"
40,31,Deadpool,38,$3.99,Marvel,"43,433"
41,50,Wytches,3*,$2.99,Image,"43,240"
42,59,Wonder Woman,37,$2.99,DC,"43,066"
43,60,Grayson,5,$2.99,DC,"42,611"
44,33,Deadpool,39,$3.99,Marvel,"42,198"
45,34,Superman Wonder Woman,14,$3.99,DC,"41,231"
46,35,Rocket Raccoon,6,$3.99,Marvel,"41,154"
47,38,Thanos Vs Hulk,1,$3.99,Marvel,"39,862"
48,39,New Avengers,28,$3.99,Marvel,"39,855"
49,40,Action Comics,37,$3.99,DC,"39,168"
50,43,Bitch Planet,1*,$3.50,Image,"39,011"
51,42,Superior Iron Man,3,$3.99,Marvel,"38,806"
52,73,Flash,37,$2.99,DC,"37,026"
53,45,Death of Wolverine Logan Legacy,6,$3.99,Marvel,"36,647"
54,74,Outcast By Kirkman & Azaceta,6,$2.99,Image,"36,354"
55,47,Hawkeye Vs Deadpool,3,$3.99,Marvel,"36,162"
56,53,East of West,16,$3.50,Image,"35,920"
57,51,Death of Wolverine Logan Legacy,7,$3.99,Marvel,"34,807"
58,52,Spider-Verse Team Up,2,$3.99,Marvel,"34,408"
59,32,Green Lantern Annual,3,$4.99,DC,"34,278"
60,83,Teen Titans,5,$2.99,DC,"34,101"
61,84,Deathstroke,3,$2.99,DC,"34,010"
62,88,Sinestro,7,$2.99,DC,"33,549"
63,138,Autumnlands Tooth & Claw,2*,$2.99,Image,"33,272"
64,55,Deadpools Art of War,3,$3.99,Marvel,"33,151"
65,90,New 52 Futures End,31,$2.99,DC,"33,025"
66,92,New 52 Futures End,32,$2.99,DC,"32,878"
67,58,Legendary Star Lord,6,$3.99,Marvel,"32,863"
68,93,Green Lantern Corps,37,$2.99,DC,"32,860"
69,91,New Suicide Squad,5,$2.99,DC,"32,834"
70,95,New 52 Futures End,34,$2.99,DC,"32,414"
71,96,New 52 Futures End,33,$2.99,DC,"32,409"
72,36,Grayson Annual,1,$4.99,DC,"32,251"
73,82,New 52 Futures End,35,$2.99,DC,"32,233"
74,61,Justice League United,7,$3.99,DC,"31,904"
75,99,Sinestro,8,$2.99,DC,"31,509"
