Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Forever Evil,1,$3.99,DC,"139,976"
2,2,Infinity,2,$3.99,Marvel,"125,985"
3,3,Infinity,3,$3.99,Marvel,"123,285"
4,6,X-Men Battle of Atom,1,$3.99,Marvel,"113,928"
5,4,Batman (Joker),23.1,$3.99,DC,"107,680"
6,5,Batman (Riddler),23.2,$3.99,DC,"107,413"
7,7,Mighty Avengers,1,$3.99,Marvel,"101,921"
8,8,Batman (Bane),23.4,$3.99,DC,"95,298"
9,9,Avengers,19,$3.99,Marvel,"92,489"
10,10,Batman (Penguin),23.3,$3.99,DC,"89,850"
11,11,Superior Spider-Man,17,$3.99,Marvel,"89,118"
12,12,All New X-Men,16,$3.99,Marvel,"84,218"
13,14,Superior Spider-Man,18,$3.99,Marvel,"80,178"
14,16,The Star Wars,1,$3.99,Dark Horse,"78,467"
15,15,Justice League (Darkseid),23.1,$3.99,DC,"78,200"
16,17,Uncanny X-Men,12,$3.99,Marvel,"76,790"
17,18,Avengers,20,$3.99,Marvel,"74,388"
18,19,X-Men,5,$3.99,Marvel,"73,357"
19,25,Walking Dead,114,$2.99,Image,"70,440"
20,21,Guardians of Galaxy,6,$3.99,Marvel,"69,030"
21,20,Batman Superman (Doomsday),3.1,$3.99,DC,"68,150"
22,22,Uncanny Avengers,12,$3.99,Marvel,"66,353"
23,13,Batman Black & White,1,$4.99,DC,"65,018"
24,23,New Avengers,10,$3.99,Marvel,"60,682"
25,24,Wolverine And X-Men,36,$3.99,Marvel,"59,684"
26,43,Saga,14,$2.99,Image,"55,585"
27,26,Action Comics (Cyborg Superman),23.1,$3.99,DC,"50,146"
28,27,Batman and Robin (Two Face),23.1,$3.99,DC,"49,917"
29,28,Justice League of America (Black Adam),7.4,$3.99,DC,"49,625"
30,31,Action Comics (Zod),23.2,$3.99,DC,"49,557"
31,29,Batman and Robin (Ras al Ghul),23.3,$3.99,DC,"49,452"
32,33,Action Comics (Lex Luthor),23.3,$3.99,DC,"49,310"
33,32,Batman and Robin (Court of Owls),23.2,$3.99,DC,"49,205"
34,30,Detective Comics (Posion Ivy),23.1,$3.99,DC,"49,200"
35,34,Detective Comics (Harley Quinn),23.2,$3.99,DC,"48,776"
36,35,Detective Comics (Scarecrow),23.3,$3.99,DC,"48,671"
37,36,Green Lantern (Sinestro),23.4,$3.99,DC,"48,263"
38,37,Batman and Robin (Killer Croc),23.4,$3.99,DC,"48,152"
39,38,Thor God of Thunder,13,$3.99,Marvel,"48,007"
40,39,Detective Comics (Man Bat),23.4,$3.99,DC,"46,590"
41,67,Deadpool,16,$2.99,Marvel,"45,675"
42,68,Deadpool,17,$2.99,Marvel,"45,348"
43,70,Kick-Ass 3,3,$2.99,Marvel,"44,540"
44,40,Justice League (Secret Society),23.4,$3.99,DC,"44,008"
45,71,Jupiters Legacy,3,$2.99,Image,"43,766"
46,41,Superman (Parasite),23.4,$3.99,DC,"43,631"
47,44,Indestructible Hulk,13,$3.99,Marvel,"41,805"
48,93,Deadpool Kills Deadpool,3,$2.99,Marvel,"41,023"
49,73,Batman (Joker),23.1 Std*,$2.99,DC,"39,304"
50,42,Powerpuff Girls,1,$3.99,IDW,"38,992"
51,79,Justice League (Lobo),23.2 Std*,$2.99,DC,"38,704"
52,46,Captain America,11,$3.99,Marvel,"38,521"
53,47,Savage Wolverine,8,$3.99,Marvel,"38,208"
54,58,Sex Criminals,1*,$3.50,Image,"37,893"
55,48,Nova,8,$3.99,Marvel,"37,767"
56,97,Star Wars,9,$2.99,Dark Horse,"37,502"
57,50,Superior Spider-Man Team Up,3,$3.99,Marvel,"37,363"
58,49,Green Lantern (Relic),23.1,$3.99,DC,"36,965"
59,94,Detective Comics (Harley Quinn),23.2 Std*,$2.99,DC,"36,774"
60,100,Daredevil,31,$2.99,Marvel,"36,666"
61,52,Aquaman (Black Manta),23.1,$3.99,DC,"36,555"
62,51,Superman (Brainiac),23.2,$3.99,DC,"36,475"
63,59,Iron Man,15,$3.99,Marvel,"36,346"
64,54,Green Lantern (Mongul),23.2,$3.99,DC,"36,281"
65,53,Green Lantern (Black Hand),23.3,$3.99,DC,"36,281"
66,55,Justice League (Lobo),23.2,$3.99,DC,"36,240"
67,63,Uncanny X-Force,11,$3.99,Marvel,"36,186"
68,57,Superman (Bizarro),23.1,$3.99,DC,"36,039"
69,62,Superior Carnage,3,$3.99,Marvel,"36,022"
70,64,Wolverine,9,$3.99,Marvel,"35,920"
71,60,Aquaman (Ocean Master),23.2,$3.99,DC,"35,893"
72,61,Superman (Hel),23.3,$3.99,DC,"35,652"
73,65,Infinity Hunt,1,$3.99,Marvel,"35,562"
74,104,DC Vs Masters of the Universe,1,$2.99,DC,"35,269"
75,66,Action Comics (Metallo),23.4,$3.99,DC,"34,427"
76,99,Justice League (Dial E),23.3 Std*,$2.99,DC,"33,783"
77,72,East of West,6*,$3.50,Image,"33,381"
78,69,Batman 66,3,$3.99,DC,"32,954"
79,56,My Little Pony Friendship Is Magic,11,$3.99,IDW,"32,784"
80,77,Infinity Heist,1,$3.99,Marvel,"32,453"
81,83,Ultimate Comics Spider-Man,27,$3.99,Marvel,"32,200"
82,74,Justice League of America (Deadshot),7.1,$3.99,DC,"32,157"
83,76,Earth 2 (Desaad),15.1,$3.99,DC,"32,131"
84,78,Flash (Grodd),23.1,$3.99,DC,"31,838"
85,80,Earth 2 (Solomon Grundy),15.2,$3.99,DC,"31,829"
86,82,Justice League of America (Killer Frost),7.2,$3.99,DC,"31,756"
87,84,Justice League of America (Shadow Thief),7.3,$3.99,DC,"31,720"
88,116,Wake,4,$2.99,DC,"31,674"
89,81,Batman The Dark Knight (Ventriloquist),23.1,$3.99,DC,"31,653"
90,85,Teen Titans (Trigon),23.1,$3.99,DC,"31,633"
91,107,Batman The Dark Knight (Joker's Daughter),23.4 Std Ed*,$2.99,DC,"31,518"
92,86,Flash (Rogues),23.3,$3.99,DC,"31,442"
93,87,Teen Titans (Deathstroke),23.2,$3.99,DC,"31,434"
94,117,Fantastic Four,12,$2.99,Marvel,"31,426"
95,89,Wonder Woman (Cheetah),23.1,$3.99,DC,"31,367"
96,88,Flash (Reverse Flash),23.2,$3.99,DC,"31,237"
97,109,Justice League of America (Deadshot),7.1 Std*,$2.99,DC,"31,192"
98,90,Batman The Dark Knight (Mr. Freeze),23.2,$3.99,DC,"31,053"
99,92,Cable and X-Force,14,$3.99,Marvel,"31,053"
100,91,Batman The Dark Knight (Clayface),23.3,$3.99,DC,"30,794"
101,110,Justice League (Secret Society),23.4 Std*,$2.99,DC,"30,605"
102,121,Superior Foes of Spider-Man,3,$2.99,Marvel,"30,081"
103,95,Batman The Dark Knight (Joker's Daughter),23.4,$3.99,DC,"29,932"
104,122,Avengers AI,3,$2.99,Marvel,"29,776"
105,123,Thunderbolts,15,$2.99,Marvel,"29,703"
106,113,Justice League (Darkseid),23.1 Std*,$2.99,DC,"29,648"
107,96,Avengers Assemble,19,$3.99,Marvel,"29,564"
108,115,Batman (Riddler),23.2 Std*,$2.99,DC,"29,387"
109,118,Justice League of America (Killer Frost),7.2 Std*,$2.99,DC,"27,855"
110,98,Sons of Anarchy,1,$3.99,Boom,"27,601"
111,120,Batman (Penguin),23.3 Std*,$2.99,DC,"27,158"
112,102,Green Arrow (Count Vertigo),23.1,$3.99,DC,"26,855"
113,101,Justice League Dark (Creeper),23.1,$3.99,DC,"26,786"
114,75,God Is Dead,1,$3.99,Avatar,"26,644"
115,103,Justice League (Dial E),23.3,$3.99,DC,"26,582"
