Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,New X-Men,116,$2.25,Marvel,"136,249"
2,-,Uncanny X-Men,396,$2.25,Marvel,"132,705"
3,-,Ultimate X-Men,8,$2.25,Marvel,"112,348"
4,-,X-Treme X-Men,3,$2.99,Marvel,"110,746"
5,-,New X-Men 2001 Annual,,$3.50,Marvel,"91,110"
6,-,Green Arrow,6,$2.50,DC,"90,704"
7,-,Amazing Spider-Man,33,$2.25,Marvel,"89,813"
8,-,Punisher,2,$2.99,Marvel,"89,486"
9,-,Ultimate Spider-Man,11,$2.25,Marvel,"89,478"
10,-,Elektra,1,$3.50,Marvel,"86,694"
11,-,Wolverine,166,$2.99,Marvel,"80,069"
12,-,JLA,56,$2.25,DC,"78,649"
13,-,Avengers,44,$2.25,Marvel,"70,670"
14,-,Daredevil Yellow (resolicited),2,$3.50,Marvel,"70,150"
15,-,Ultimate Marvel Team Up,6,$2.25,Marvel,"65,703"
16,-,Just Imagine Stan Lee with Joe Kubert Creating Batman,,$5.95,DC,"63,978"
17,-,Daredevil,20,$3.50,Marvel,"61,926"
18,-,Daredevil,21,$2.99,Marvel,"61,263"
19,-,JLA Our Worlds At War,1,$2.95,DC,"59,157"
20,-,Exiles,2,$2.25,Marvel,"59,139"
21,-,Brotherhood,3,$2.25,Marvel,"58,728"
22,-,Peter Parker Spider-Man,33,$2.25,Marvel,"58,400"
23,-,Fantastic Four,45,$2.25,Marvel,"58,346"
24,-,Spawn,112,$2.50,Image,"57,190"
25,-,X-Force,118,$2.25,Marvel,"54,209"
26,-,Superman,172,$2.25,DC,"52,682"
27,-,Fantastic Four 1234,1,$2.99,Marvel,"52,165"
28,-,Avengers 2001 Annual,,$2.99,Marvel,"51,544"
29,-,Batman,593,$2.25,DC,"49,277"
30,-,Witchblade,50,$4.95,Image,"48,875"
31,-,Adventures of Superman,594,$2.25,DC,"48,812"
32,-,X-Men Unlimited,32,$2.99,Marvel,"48,407"
