Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Astonishing X-Men,1,$2.99,Marvel,"209,289"
2,3,Superman,205,$2.50,DC,"208,005"
3,2,Superman/Batman,10,$2.95,DC,"178,780"
4,4,Secret War,2,$3.99,Marvel,"116,556"
5,6,Uncanny X-Men,444,$2.25,Marvel,"112,076"
6,7,X-Men,157,$2.25,Marvel,"107,134"
7,5,Marvel Knights Spider-Man,2,$2.99,Marvel,"99,273"
8,10,Ultimate X-Men,45,$2.25,Marvel,"96,652"
9,11,Ultimate X-Men,46,$2.25,Marvel,"96,606"
10,13,Ultimate Spider-Man,58,$2.25,Marvel,"90,919"
11,14,Ultimate Spider-Man,59,$2.25,Marvel,"89,820"
12,17,Amazing Spider-Man,507,$2.25,Marvel,"81,905"
13,19,Batman,627,$2.25,DC,"76,848"
14,9,New X-Men Academy X,1,$2.99,Marvel,"76,380"
15,21,Batman,628,$2.25,DC,"74,312"
16,12,Excalibur,1,$2.99,Marvel,"71,723"
17,23,JLA,98,$2.25,DC,"69,932"
18,25,JLA,99,$2.25,DC,"69,025"
19,26,Wolverine,15,$2.25,Marvel,"68,695"
20,20,Teen Titans,11,$2.50,DC,"67,780"
21,16,Supreme Power,10,$2.99,Marvel,"63,262"
22,33,Avengers,82,$2.25,Marvel,"55,684"
23,34,Avengers,83,$2.25,Marvel,"55,254"
24,22,Daredevil,60,$2.99,Marvel,"53,986"
25,40,Spectacular Spider-Man,14,$2.25,Marvel,"51,012"
26,41,Fantastic Four,513,$2.25,Marvel,"50,912"
27,27,Conan,4,$2.99,Dark Horse,"50,735"
28,35,Adventures of Superman,628,$2.50,DC,"49,552"
29,36,Action Comics,815,$2.50,DC,"49,460"
30,45,Robin,126,$2.25,DC,"49,060"
31,28,Punisher,6,$2.99,Marvel,"48,553"
32,15,Secret War Book One Comm Ed,1,$3.99,Marvel,"47,769"
33,29,Wolverine/Punisher,3,$2.99,Marvel,"47,677"
34,39,Firestorm,1,$2.50,DC,"46,270"
35,30,District X,1,$2.99,Marvel,"45,417"
36,53,Incredible Hulk,72,$2.25,Marvel,"45,364"
37,54,Flash,210,$2.25,DC,"45,333"
38,31,Witchblade/Wolverine One-Shot,,$2.99,Image,"43,842"
39,32,Pulse,3,$2.99,Marvel,"43,634"
40,48,Outsiders,12,$2.50,DC,"43,412"
41,50,JSA,61,$2.50,DC,"43,066"
42,37,Darkness/Hulk One-Shot,,$2.99,Image,"40,384"
43,8,Justice League of America Another Nail,1,$5.95,DC,"40,330"
44,24,Official Handbook of the Marvel Universe X-Men 2004,,$3.99,Marvel,"39,362"
45,38,Exiles,46,$2.99,Marvel,"38,770"
46,42,Exiles,47,$2.99,Marvel,"38,309"
47,43,Captain America,26,$2.99,Marvel,"37,540"
48,47,Batman Gotham Knights,53,$2.95,DC,"37,287"
49,44,Nyx,4,$2.99,Marvel,"37,010"
50,46,Cable Deadpool,3,$2.99,Marvel,"36,803"
51,51,Superman Birthright,10,$2.95,DC,"35,035"
52,52,Detective Comics,794,$2.95,DC,"34,858"
53,67,Soulfire,0,$2.50,ASP,"34,036"
54,68,Green Arrow,38,$2.50,DC,"34,021"
55,55,Captain America & Falcon,3,$2.99,Marvel,"33,959"
56,83,Green Lantern,177,$2.25,DC,"33,375"
57,56,Alpha Flight,3,$2.99,Marvel,"32,668"
58,79,Birds of Prey,67,$2.50,DC,"31,831"
59,57,Spider-Man Unlimited,3,$2.99,Marvel,"31,646"
60,58,Emma Frost,11,$2.99,Marvel,"31,254"
61,91,Nightwing,93,$2.25,DC,"30,801"
62,59,Thor,78,$2.99,Marvel,"30,547"
63,92,Wonder Woman,204,$2.25,DC,"30,363"
64,60,Thor,79,$2.99,Marvel,"30,255"
65,62,G.I. Joe,29,$2.95,Devil's Due,"29,833"
66,61,She Hulk,3,$2.99,Marvel,"29,648"
67,63,Mystique,14,$2.99,Marvel,"29,425"
68,86,Hawkman,28,$2.50,DC,"29,318"
69,65,G.I. Joe,30,$2.95,Devil's Due,"29,310"
70,64,Mystique,15,$2.99,Marvel,"28,926"
71,66,Thanos,10,$2.99,Marvel,"28,795"
72,73,Superman/Batman,8*,$2.95,DC,"28,334"
73,69,Iron Man,81,$2.99,Marvel,"28,219"
74,70,Iron Man,83,$2.99,Marvel,"28,042"
75,71,Iron Man,82,$2.99,Marvel,"27,988"
76,74,Weapon X,23,$2.99,Marvel,"27,934"
77,75,Venom,14,$2.99,Marvel,"27,558"
78,77,G.I. Joe Master & Apprentice,1,$2.95,Devil's Due,"27,435"
79,76,Weapon X,24,$2.99,Marvel,"27,273"
80,78,Venom,15,$2.99,Marvel,"26,905"
81,80,G.I. Joe Reloaded,3,$2.95,Devil's Due,"26,805"
82,81,Y The Last Man,22,$2.95,DC,"26,759"
