Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,New X-Men,115,$2.25,Marvel,"142,308"
2,-,Uncanny X-Men,395,$2.25,Marvel,"139,359"
3,-,X-Treme X-Men,2,$2.99,Marvel,"122,269"
4,-,Ultimate X-Men,7,$2.25,Marvel,"107,741"
5,-,Punisher,1,$2.99,Marvel,"91,944"
6,-,Green Arrow,5,$2.50,DC,"88,063"
7,-,Ultimate Spider-Man,10,$2.25,Marvel,"86,350"
8,-,Amazing Spider-Man,32,$2.25,Marvel,"82,329"
9,-,JLA,55,$2.25,DC,"75,548"
10,-,Daredevil Yellow (resolicited),1,$3.50,Marvel,"74,762"
11,-,Wolverine,165,$2.25,Marvel,"73,153"
12,-,Avengers,43,$2.25,Marvel,"69,128"
13,-,Battle Chasers,9,$3.50,Image,"68,772"
14,-,Brotherhood,2,$2.25,Marvel,"68,447"
15,-,Daredevil,19,$2.99,Marvel,"62,321"
16,-,Ultimate Marvel Team Up,5,$2.25,Marvel,"60,445"
17,-,Exiles,1,$2.99,Marvel,"59,786"
18,-,Spawn,111,$2.50,Image,"55,444"
19,-,Fantastic Four,44,$2.25,Marvel,"55,176"
20,-,Peter Parker Spider-Man,32,$2.25,Marvel,"54,851"
21,-,Ghost Rider Hammer Lane,1,$2.99,Marvel,"53,212"
22,-,Superman,171,$2.25,DC,"51,674"
23,-,X-Force,117,$2.25,Marvel,"47,596"
24,-,Tangled Web The Thousand,3,$2.99,Marvel,"46,629"
25,-,Adventures of Superman,593,$2.25,DC,"45,864"
26,-,Action Comics,780,$2.25,DC,"45,693"
27,-,Universe X,11,$3.50,Marvel,"45,170"
28,-,Superman The Man of Steel,115,$2.25,DC,"44,831"
29,-,Authority (resolicited),23,$2.50,DC,"44,700"
30,-,JSA,25,$3.75,DC,"44,172"
31,-,Batman,592,$2.25,DC,"43,944"
32,-,Batman Our Worlds At War,1,$2.95,DC,"43,944"
33,-,Thor,38,$2.25,Marvel,"43,170"
34,-,Detective Comics,759,$2.50,DC,"43,021"
35,-,JLA Incarnations,2,$3.50,DC,"40,591"
36,-,Tomb Raider,14,$2.50,Image,"39,796"
37,-,Green Lantern Our Worlds At War,1,$2.95,DC,"39,787"
38,-,Captain America,44,$2.25,Marvel,"39,629"
39,-,Iron Man,43,$2.25,Marvel,"39,484"
40,-,Batgirl,17,$2.50,DC,"39,440"
41,-,Nightwing,58,$2.25,DC,"38,745"
42,-,Thunderbolts,53,$2.25,Marvel,"37,849"
43,-,Tomb Raider,0,$2.50,Image,"37,502"
44,-,Incredible Hulk,29,$2.25,Marvel,"36,996"
45,-,Green Lantern,139,$2.25,DC,"36,552"
46,-,Fathom Killian,3,$2.95,Image,"36,416"
47,-,Cable,94,$2.25,Marvel,"36,210"
48,-,Batman Gotham Knights,18,$2.50,DC,"35,335"
